municipality_code,municipality_name,period,population_estimated
2902609,Baixa Grande - BA,2024,18680.0
2902658,Banzaê - BA,2024,12309.0
2902708,Barra - BA,2024,53528.0
2902807,Barra da Estiva - BA,2024,27582.0
2902906,Barra do Choça - BA,2024,38481.0
2903003,Barra do Mendes - BA,2024,14345.0
2903102,Barra do Rocha - BA,2024,5920.0
2903201,Barreiras - BA,2024,170667.0
2903235,Barro Alto - BA,2024,13911.0
2903276,Barrocas - BA,2024,15743.0
2903300,Barro Preto - BA,2024,5966.0
2903409,Belmonte - BA,2024,20567.0
2903508,Belo Campo - BA,2024,19042.0
2903607,Biritinga - BA,2024,15606.0
2903706,Boa Nova - BA,2024,14052.0
2903805,Boa Vista do Tupim - BA,2024,17307.0
2903904,Bom Jesus da Lapa - BA,2024,68704.0
2903953,Bom Jesus da Serra - BA,2024,10028.0
2904001,Boninal - BA,2024,14104.0
2904050,Bonito - BA,2024,16393.0
2904100,Boquira - BA,2024,19829.0
2904209,Botuporã - BA,2024,11411.0
2904308,Brejões - BA,2024,13272.0
2904407,Brejolândia - BA,2024,9377.0
2904506,Brotas de Macaúbas - BA,2024,12169.0
2904605,Brumado - BA,2024,74095.0
2904704,Buerarema - BA,2024,15056.0
2904753,Buritirama - BA,2024,20212.0
2904803,Caatiba - BA,2024,6224.0
2904852,Cabaceiras do Paraguaçu - BA,2024,17039.0
2904902,Cachoeira - BA,2024,30550.0
2905008,Caculé - BA,2024,23246.0
2905107,Caém - BA,2024,10729.0
2905156,Caetanos - BA,2024,11500.0
2905206,Caetité - BA,2024,54572.0
2905305,Cafarnaum - BA,2024,18039.0
2905404,Cairu - BA,2024,18486.0
2905503,Caldeirão Grande - BA,2024,13566.0
2905602,Camacan - BA,2024,22756.0
2905701,Camaçari - BA,2024,319394.0
2905800,Camamu - BA,2024,31775.0
2905909,Campo Alegre de Lourdes - BA,2024,32377.0
2906006,Campo Formoso - BA,2024,74894.0
2906105,Canápolis - BA,2024,10612.0
2906204,Canarana - BA,2024,24989.0
2906303,Canavieiras - BA,2024,34343.0
2906402,Candeal - BA,2024,7969.0
2906501,Candeias - BA,2024,75083.0
2906600,Candiba - BA,2024,13425.0
2906709,Cândido Sales - BA,2024,26465.0
2906808,Cansanção - BA,2024,39556.0
2906824,Canudos - BA,2024,16662.0
2906857,Capela do Alto Alegre - BA,2024,11055.0
2906873,Capim Grosso - BA,2024,35228.0
2906899,Caraíbas - BA,2024,10260.0
2906907,Caravelas - BA,2024,21229.0
2907004,Cardeal da Silva - BA,2024,8634.0
2907103,Carinhanha - BA,2024,30375.0
2907202,Casa Nova - BA,2024,75815.0
2907301,Castro Alves - BA,2024,25471.0
2907400,Catolândia - BA,2024,3560.0
2907509,Catu - BA,2024,50153.0
2907558,Caturama - BA,2024,9115.0
2907608,Central - BA,2024,16849.0
2907707,Chorrochó - BA,2024,10929.0
2907806,Cícero Dantas - BA,2024,32268.0
2907905,Cipó - BA,2024,17836.0
2908002,Coaraci - BA,2024,17663.0
2908101,Cocos - BA,2024,19817.0
2908200,Conceição da Feira - BA,2024,21499.0
2908309,Conceição do Almeida - BA,2024,16184.0
2908408,Conceição do Coité - BA,2024,71316.0
2908507,Conceição do Jacuípe - BA,2024,37409.0
2908606,Conde - BA,2024,24434.0
2908705,Condeúba - BA,2024,17571.0
2908804,Contendas do Sincorá - BA,2024,4490.0
2908903,Coração de Maria - BA,2024,28258.0
2909000,Cordeiros - BA,2024,7763.0
2909109,Coribe - BA,2024,14464.0
2909208,Coronel João Sá - BA,2024,17593.0
2909307,Correntina - BA,2024,34179.0
2909406,Cotegipe - BA,2024,13472.0
2909505,Cravolândia - BA,2024,4514.0
2909604,Crisópolis - BA,2024,20343.0
2909703,Cristópolis - BA,2024,14514.0
2909802,Cruz das Almas - BA,2024,63203.0
2909901,Curaçá - BA,2024,36021.0
2910008,Dário Meira - BA,2024,11094.0
2910057,Dias d'Ávila - BA,2024,75053.0
2910107,Dom Basílio - BA,2024,12309.0
2910206,Dom Macedo Costa - BA,2024,4588.0
2910305,Elísio Medrado - BA,2024,8066.0
2910404,Encruzilhada - BA,2024,19535.0
2910503,Entre Rios - BA,2024,39902.0
2910602,Esplanada - BA,2024,34146.0
2910701,Euclides da Cunha - BA,2024,64547.0
2910727,Eunápolis - BA,2024,120515.0
2910750,Fátima - BA,2024,18469.0
2910776,Feira da Mata - BA,2024,5825.0
2910800,Feira de Santana - BA,2024,657948.0
2910859,Filadélfia - BA,2024,18573.0
2910909,Firmino Alves - BA,2024,5006.0
2911006,Floresta Azul - BA,2024,11442.0
2911105,Formosa do Rio Preto - BA,2024,27421.0
2911204,Gandu - BA,2024,33938.0
2911253,Gavião - BA,2024,4493.0
2911303,Gentio do Ouro - BA,2024,11263.0
2911402,Glória - BA,2024,16072.0
2911501,Gongogi - BA,2024,5567.0
2911600,Governador Mangabeira - BA,2024,21314.0
2911659,Guajeru - BA,2024,8225.0
2911709,Guanambi - BA,2024,93065.0
2911808,Guaratinga - BA,2024,19490.0
2911857,Heliópolis - BA,2024,13074.0
2911907,Iaçu - BA,2024,25333.0
2912004,Ibiassucê - BA,2024,10754.0
2912103,Ibicaraí - BA,2024,22200.0
2912202,Ibicoara - BA,2024,21690.0
2912301,Ibicuí - BA,2024,14306.0
2912400,Ibipeba - BA,2024,17128.0
2912509,Ibipitanga - BA,2024,14316.0
2912608,Ibiquera - BA,2024,3837.0
2912707,Ibirapitanga - BA,2024,26794.0
2912806,Ibirapuã - BA,2024,9259.0
2912905,Ibirataia - BA,2024,19375.0
2913002,Ibitiara - BA,2024,15062.0
2913101,Ibititá - BA,2024,17509.0
2913200,Ibotirama - BA,2024,27670.0
2913309,Ichu - BA,2024,6415.0
2913408,Igaporã - BA,2024,16047.0
2913457,Igrapiúna - BA,2024,13528.0
2913507,Iguaí - BA,2024,21897.0
2913606,Ilhéus - BA,2024,189028.0
2913705,Inhambupe - BA,2024,35397.0
2913804,Ipecaetá - BA,2024,14064.0
2913903,Ipiaú - BA,2024,42507.0
2914000,Ipirá - BA,2024,59264.0
2914109,Ipupiara - BA,2024,10318.0
2914208,Irajuba - BA,2024,6255.0
2914307,Iramaia - BA,2024,11060.0
2914406,Iraquara - BA,2024,24759.0
2914505,Irará - BA,2024,29509.0
2914604,Irecê - BA,2024,78425.0
2914653,Itabela - BA,2024,29563.0
2914703,Itaberaba - BA,2024,68244.0
2914802,Itabuna - BA,2024,196676.0
2914901,Itacaré - BA,2024,29337.0
2915007,Itaeté - BA,2024,13822.0
2915106,Itagi - BA,2024,14314.0
2915205,Itagibá - BA,2024,15792.0
2915304,Itagimirim - BA,2024,6512.0
2915353,Itaguaçu da Bahia - BA,2024,12683.0
2915403,Itaju do Colônia - BA,2024,6157.0
2915502,Itajuípe - BA,2024,19249.0
2915601,Itamaraju - BA,2024,62065.0
2915700,Itamari - BA,2024,7219.0
2915809,Itambé - BA,2024,25108.0
2915908,Itanagra - BA,2024,6087.0
2916005,Itanhém - BA,2024,18258.0
2916104,Itaparica - BA,2024,20369.0
2916203,Itapé - BA,2024,10658.0
2916302,Itapebi - BA,2024,9501.0
2916401,Itapetinga - BA,2024,68735.0
2916500,Itapicuru - BA,2024,33254.0
2916609,Itapitanga - BA,2024,10630.0
2916708,Itaquara - BA,2024,8448.0
2916807,Itarantim - BA,2024,17517.0
2916856,Itatim - BA,2024,16375.0
2916906,Itiruçu - BA,2024,11261.0
2917003,Itiúba - BA,2024,35491.0
2917102,Itororó - BA,2024,16945.0
2917201,Ituaçu - BA,2024,18493.0
2917300,Ituberá - BA,2024,22299.0
2917334,Iuiu - BA,2024,11532.0
2917359,Jaborandi - BA,2024,9592.0
2917409,Jacaraci - BA,2024,14901.0
2917508,Jacobina - BA,2024,86649.0
2917607,Jaguaquara - BA,2024,47738.0
2917706,Jaguarari - BA,2024,34440.0
2917805,Jaguaripe - BA,2024,18300.0
2917904,Jandaíra - BA,2024,9535.0
2918001,Jequié - BA,2024,168733.0
2918100,Jeremoabo - BA,2024,39501.0
2918209,Jiquiriçá - BA,2024,14066.0
2918308,Jitaúna - BA,2024,14815.0
2918357,João Dourado - BA,2024,25799.0
2918407,Juazeiro - BA,2024,254481.0
2918456,Jucuruçu - BA,2024,9944.0
2918506,Jussara - BA,2024,16956.0
2918555,Jussari - BA,2024,6059.0
2918605,Jussiape - BA,2024,7585.0
2918704,Lafaiete Coutinho - BA,2024,4221.0
2918753,Lagoa Real - BA,2024,14546.0
2918803,Laje - BA,2024,21704.0
2918902,Lajedão - BA,2024,3986.0
2919009,Lajedinho - BA,2024,3621.0
2919058,Lajedo do Tabocal - BA,2024,7702.0
2919108,Lamarão - BA,2024,9305.0
2919157,Lapão - BA,2024,26998.0
2919207,Lauro de Freitas - BA,2024,217960.0
2919306,Lençóis - BA,2024,11170.0
2919405,Licínio de Almeida - BA,2024,12208.0
2919504,Livramento de Nossa Senhora - BA,2024,46249.0
2919553,Luís Eduardo Magalhães - BA,2024,116662.0
2919603,Macajuba - BA,2024,10758.0
2919702,Macarani - BA,2024,22596.0
2919801,Macaúbas - BA,2024,43725.0
2919900,Macururé - BA,2024,7455.0
2919926,Madre de Deus - BA,2024,19173.0
2919959,Maetinga - BA,2024,7212.0
2920007,Maiquinique - BA,2024,9011.0
2920106,Mairi - BA,2024,18161.0
2920205,Malhada - BA,2024,15834.0
2920304,Malhada de Pedras - BA,2024,8972.0
2920403,Manoel Vitorino - BA,2024,14295.0
2920452,Mansidão - BA,2024,14484.0
2920502,Maracás - BA,2024,29197.0
2920601,Maragogipe - BA,2024,37225.0
2920700,Maraú - BA,2024,25626.0
2920809,Marcionílio Souza - BA,2024,9507.0
2920908,Mascote - BA,2024,13941.0
2921005,Mata de São João - BA,2024,44839.0
2921054,Matina - BA,2024,10629.0
2921104,Medeiros Neto - BA,2024,22925.0
2921203,Miguel Calmon - BA,2024,25317.0
2921302,Milagres - BA,2024,11434.0
2921401,Mirangaba - BA,2024,16185.0
2921450,Mirante - BA,2024,10523.0
2921500,Monte Santo - BA,2024,49823.0
2921609,Morpará - BA,2024,8232.0
2921708,Morro do Chapéu - BA,2024,35224.0
2921807,Mortugaba - BA,2024,11487.0
2921906,Mucugê - BA,2024,12650.0
2922003,Mucuri - BA,2024,40005.0
2922052,Mulungu do Morro - BA,2024,13625.0
2922102,Mundo Novo - BA,2024,17417.0
2922201,Muniz Ferreira - BA,2024,7443.0
2922250,Muquém do São Francisco - BA,2024,10796.0
2922300,Muritiba - BA,2024,30146.0
2922409,Mutuípe - BA,2024,20612.0
2922508,Nazaré - BA,2024,28403.0
2922607,Nilo Peçanha - BA,2024,12418.0
2922656,Nordestina - BA,2024,19500.0
2922706,Nova Canaã - BA,2024,14035.0
2922730,Nova Fátima - BA,2024,8264.0
2922755,Nova Ibiá - BA,2024,6701.0
2922805,Nova Itarana - BA,2024,8059.0
2922854,Nova Redenção - BA,2024,7708.0
2922904,Nova Soure - BA,2024,24906.0
2923001,Nova Viçosa - BA,2024,41551.0
2923035,Novo Horizonte - BA,2024,11565.0
2923050,Novo Triunfo - BA,2024,11197.0
2923100,Olindina - BA,2024,23085.0
2923209,Oliveira dos Brejinhos - BA,2024,21334.0
2923308,Ouriçangas - BA,2024,7939.0
2923357,Ourolândia - BA,2024,20037.0
2923407,Palmas de Monte Alto - BA,2024,20677.0
2923506,Palmeiras - BA,2024,10819.0
2923605,Paramirim - BA,2024,21009.0
2923704,Paratinga - BA,2024,30671.0
2923803,Paripiranga - BA,2024,27866.0
2923902,Pau Brasil - BA,2024,9584.0
2924009,Paulo Afonso - BA,2024,119128.0
2924058,Pé de Serra - BA,2024,13675.0
2924108,Pedrão - BA,2024,6415.0
2924207,Pedro Alexandre - BA,2024,14288.0
2924306,Piatã - BA,2024,20859.0
2924405,Pilão Arcado - BA,2024,37272.0
2924504,Pindaí - BA,2024,15146.0
2924603,Pindobaçu - BA,2024,19625.0
2924652,Pintadas - BA,2024,10656.0
2924678,Piraí do Norte - BA,2024,11429.0
2924702,Piripá - BA,2024,9255.0
2924801,Piritiba - BA,2024,17838.0
2924900,Planaltino - BA,2024,8254.0
2925006,Planalto - BA,2024,24036.0
2925105,Poções - BA,2024,50642.0
2925204,Pojuca - BA,2024,33608.0
2925253,Ponto Novo - BA,2024,18670.0
2925303,Porto Seguro - BA,2024,181007.0
2925402,Potiraguá - BA,2024,10636.0
2925501,Prado - BA,2024,37241.0
2925600,Presidente Dutra - BA,2024,15650.0
2925709,Presidente Jânio Quadros - BA,2024,12986.0
2925758,Presidente Tancredo Neves - BA,2024,29343.0
2925808,Queimadas - BA,2024,27362.0
2925907,Quijingue - BA,2024,26457.0
2925931,Quixabeira - BA,2024,9815.0
2925956,Rafael Jambeiro - BA,2024,20146.0
2926004,Remanso - BA,2024,42746.0
2926103,Retirolândia - BA,2024,14147.0
2926202,Riachão das Neves - BA,2024,22323.0
2926301,Riachão do Jacuípe - BA,2024,35118.0
2926400,Riacho de Santana - BA,2024,32103.0
2926509,Ribeira do Amparo - BA,2024,14525.0
2926608,Ribeira do Pombal - BA,2024,56170.0
2926657,Ribeirão do Largo - BA,2024,10039.0
2926707,Rio de Contas - BA,2024,13627.0
2926806,Rio do Antônio - BA,2024,13520.0
2926905,Rio do Pires - BA,2024,10801.0
2927002,Rio Real - BA,2024,36997.0
2927101,Rodelas - BA,2024,10801.0
2927200,Ruy Barbosa - BA,2024,29606.0
2927309,Salinas da Margarida - BA,2024,15568.0
2927408,Salvador - BA,2024,2568928.0
2927507,Santa Bárbara - BA,2024,21723.0
2927606,Santa Brígida - BA,2024,15421.0
2927705,Santa Cruz Cabrália - BA,2024,30862.0
2927804,Santa Cruz da Vitória - BA,2024,4721.0
2927903,Santa Inês - BA,2024,10628.0
2928000,Santaluz - BA,2024,39922.0
2928059,Santa Luzia - BA,2024,14377.0
2928109,Santa Maria da Vitória - BA,2024,40467.0
2928208,Santana - BA,2024,25520.0
2928307,Santanópolis - BA,2024,9023.0
2928406,Santa Rita de Cássia - BA,2024,28826.0
2928505,Santa Terezinha - BA,2024,10847.0
2928604,Santo Amaro - BA,2024,58413.0
2928703,Santo Antônio de Jesus - BA,2024,109267.0
2928802,Santo Estêvão - BA,2024,54940.0
2928901,São Desidério - BA,2024,34783.0
2928950,São Domingos - BA,2024,8693.0
2929008,São Félix - BA,2024,11198.0
2929057,São Félix do Coribe - BA,2024,15740.0
2929107,São Felipe - BA,2024,20918.0
2929206,São Francisco do Conde - BA,2024,40932.0
2929255,São Gabriel - BA,2024,19210.0
2929305,São Gonçalo dos Campos - BA,2024,41909.0
2929354,São José da Vitória - BA,2024,5451.0
2929370,São José do Jacuípe - BA,2024,10556.0
2929404,São Miguel das Matas - BA,2024,10634.0
2929503,São Sebastião do Passé - BA,2024,42936.0
2929602,Sapeaçu - BA,2024,18609.0
2929701,Sátiro Dias - BA,2024,16485.0
2929750,Saubara - BA,2024,11842.0
2929800,Saúde - BA,2024,10715.0
2929909,Seabra - BA,2024,48530.0
2930006,Sebastião Laranjeiras - BA,2024,9610.0
2930105,Senhor do Bonfim - BA,2024,77976.0
2930154,Serra do Ramalho - BA,2024,36119.0
2930204,Sento Sé - BA,2024,40147.0
2930303,Serra Dourada - BA,2024,17580.0
2930402,Serra Preta - BA,2024,18685.0
2930501,Serrinha - BA,2024,84428.0
2930600,Serrolândia - BA,2024,13831.0
2930709,Simões Filho - BA,2024,120394.0
2930758,Sítio do Mato - BA,2024,13935.0
2930766,Sítio do Quinto - BA,2024,14359.0
2930774,Sobradinho - BA,2024,26959.0
2930808,Souto Soares - BA,2024,17674.0
2930907,Tabocas do Brejo Velho - BA,2024,12368.0
2931004,Tanhaçu - BA,2024,21741.0
2931053,Tanque Novo - BA,2024,17770.0
2931103,Tanquinho - BA,2024,7983.0
2931202,Taperoá - BA,2024,18571.0
2931301,Tapiramutá - BA,2024,16253.0
2931350,Teixeira de Freitas - BA,2024,153332.0
2931400,Teodoro Sampaio - BA,2024,7301.0
2931509,Teofilândia - BA,2024,21827.0
2931608,Teolândia - BA,2024,15919.0
2931707,Terra Nova - BA,2024,11035.0
2931806,Tremedal - BA,2024,16691.0
2931905,Tucano - BA,2024,50959.0
2932002,Uauá - BA,2024,25441.0
2932101,Ubaíra - BA,2024,19162.0
2932200,Ubaitaba - BA,2024,17967.0
2932309,Ubatã - BA,2024,16097.0
2932408,Uibaí - BA,2024,13880.0
2932457,Umburanas - BA,2024,13888.0
2932507,Una - BA,2024,18403.0
2932606,Urandi - BA,2024,15794.0
2932705,Uruçuca - BA,2024,22130.0
2932804,Utinga - BA,2024,16691.0
2932903,Valença - BA,2024,90028.0
2933000,Valente - BA,2024,25126.0
2933059,Várzea da Roça - BA,2024,14279.0
2933109,Várzea do Poço - BA,2024,8344.0
2933158,Várzea Nova - BA,2024,13847.0
2933174,Varzedo - BA,2024,10296.0
2933208,Vera Cruz - BA,2024,44978.0
2933257,Vereda - BA,2024,6171.0
2933307,Vitória da Conquista - BA,2024,394024.0
2933406,Wagner - BA,2024,9847.0
2933455,Wanderley - BA,2024,13436.0
2933505,Wenceslau Guimarães - BA,2024,25430.0
2933604,Xique-Xique - BA,2024,46979.0
3100104,Abadia dos Dourados - MG,2024,6365.0
3100203,Abaeté - MG,2024,23161.0
3100302,Abre Campo - MG,2024,14312.0
3100401,Acaiaca - MG,2024,3997.0
3100500,Açucena - MG,2024,8995.0
3100609,Água Boa - MG,2024,12545.0
3100708,Água Comprida - MG,2024,2165.0
3100807,Aguanil - MG,2024,4490.0
3100906,Águas Formosas - MG,2024,18841.0
3101003,Águas Vermelhas - MG,2024,14486.0
3101102,Aimorés - MG,2024,26165.0
3101201,Aiuruoca - MG,2024,6382.0
3101300,Alagoa - MG,2024,2816.0
3101409,Albertina - MG,2024,3023.0
3101508,Além Paraíba - MG,2024,31333.0
3101607,Alfenas - MG,2024,81950.0
3101631,Alfredo Vasconcelos - MG,2024,7184.0
3101706,Almenara - MG,2024,41894.0
3101805,Alpercata - MG,2024,7029.0
3101904,Alpinópolis - MG,2024,18672.0
3102001,Alterosa - MG,2024,14253.0
3102050,Alto Caparaó - MG,2024,5982.0
3102100,Alto Rio Doce - MG,2024,10994.0
3102209,Alvarenga - MG,2024,4012.0
3102308,Alvinópolis - MG,2024,15360.0
3102407,Alvorada de Minas - MG,2024,4322.0
3102506,Amparo do Serra - MG,2024,4595.0
3102605,Andradas - MG,2024,42282.0
3102704,Cachoeira de Pajeú - MG,2024,9333.0
3102803,Andrelândia - MG,2024,12169.0
3102852,Angelândia - MG,2024,7860.0
3102902,Antônio Carlos - MG,2024,11345.0
3103009,Antônio Dias - MG,2024,9388.0
3103108,Antônio Prado de Minas - MG,2024,1558.0
3103207,Araçaí - MG,2024,2224.0
3103306,Aracitaba - MG,2024,2095.0
3103405,Araçuaí - MG,2024,35250.0
3103504,Araguari - MG,2024,122874.0
3103603,Arantina - MG,2024,2991.0
3103702,Araponga - MG,2024,8218.0
3103751,Araporã - MG,2024,8935.0
3103801,Arapuá - MG,2024,2674.0
3103900,Araújos - MG,2024,9556.0
3104007,Araxá - MG,2024,117677.0
3104106,Arceburgo - MG,2024,9348.0
3104205,Arcos - MG,2024,43348.0
3104304,Areado - MG,2024,14212.0
3104403,Argirita - MG,2024,2725.0
3104452,Aricanduva - MG,2024,4820.0
3104502,Arinos - MG,2024,17598.0
3104601,Astolfo Dutra - MG,2024,14565.0
3104700,Ataléia - MG,2024,13967.0
3104809,Augusto de Lima - MG,2024,4593.0
3104908,Baependi - MG,2024,18768.0
3105004,Baldim - MG,2024,7614.0
3105103,Bambuí - MG,2024,24144.0
3105202,Bandeira - MG,2024,4821.0
3105301,Bandeira do Sul - MG,2024,6146.0
3105400,Barão de Cocais - MG,2024,32095.0
3105509,Barão do Monte Alto - MG,2024,4991.0
3105608,Barbacena - MG,2024,129630.0
3105707,Barra Longa - MG,2024,5740.0
3105905,Barroso - MG,2024,20566.0
3106002,Bela Vista de Minas - MG,2024,10412.0
3106101,Belmiro Braga - MG,2024,3299.0
3106200,Belo Horizonte - MG,2024,2416339.0
3106309,Belo Oriente - MG,2024,24503.0
3106408,Belo Vale - MG,2024,8946.0
3106507,Berilo - MG,2024,9769.0
3106606,Bertópolis - MG,2024,4546.0
3106655,Berizal - MG,2024,4277.0
3106705,Betim - MG,2024,429236.0
3106804,Bias Fortes - MG,2024,3388.0
3106903,Bicas - MG,2024,14331.0
3107000,Biquinhas - MG,2024,2409.0
3107109,Boa Esperança - MG,2024,41332.0
3107208,Bocaina de Minas - MG,2024,5508.0
3107307,Bocaiúva - MG,2024,49668.0
3107406,Bom Despacho - MG,2024,53995.0
3107505,Bom Jardim de Minas - MG,2024,6968.0
3107604,Bom Jesus da Penha - MG,2024,4642.0
3107703,Bom Jesus do Amparo - MG,2024,5775.0
3107802,Bom Jesus do Galho - MG,2024,14756.0
3107901,Bom Repouso - MG,2024,13183.0
3108008,Bom Sucesso - MG,2024,17510.0
3108107,Bonfim - MG,2024,7672.0
3108206,Bonfinópolis de Minas - MG,2024,5615.0
3108255,Bonito de Minas - MG,2024,10491.0
3108305,Borda da Mata - MG,2024,17811.0
3108404,Botelhos - MG,2024,15137.0
3108503,Botumirim - MG,2024,5841.0
3108552,Brasilândia de Minas - MG,2024,15432.0
3108602,Brasília de Minas - MG,2024,33188.0
3108701,Brás Pires - MG,2024,4314.0
3108800,Braúnas - MG,2024,4475.0
3108909,Brazópolis - MG,2024,14506.0
3109006,Brumadinho - MG,2024,40777.0
3109105,Bueno Brandão - MG,2024,11161.0
3109204,Buenópolis - MG,2024,9229.0
3109253,Bugre - MG,2024,4149.0
3109303,Buritis - MG,2024,24693.0
3109402,Buritizeiro - MG,2024,24068.0
3109451,Cabeceira Grande - MG,2024,6797.0
3109501,Cabo Verde - MG,2024,11396.0
3109600,Cachoeira da Prata - MG,2024,3781.0
3109709,Cachoeira de Minas - MG,2024,12248.0
3109808,Cachoeira Dourada - MG,2024,2346.0
3109907,Caetanópolis - MG,2024,11832.0
3110004,Caeté - MG,2024,39850.0
3110103,Caiana - MG,2024,5463.0
3110202,Cajuri - MG,2024,4186.0
3110301,Caldas - MG,2024,14588.0
3110400,Camacho - MG,2024,2867.0
3110509,Camanducaia - MG,2024,27551.0
3110608,Cambuí - MG,2024,30870.0
3110707,Cambuquira - MG,2024,12560.0
3110806,Campanário - MG,2024,2917.0
3110905,Campanha - MG,2024,16334.0
3111002,Campestre - MG,2024,21143.0
3111101,Campina Verde - MG,2024,18250.0
3111150,Campo Azul - MG,2024,3802.0
3111200,Campo Belo - MG,2024,53943.0
3111309,Campo do Meio - MG,2024,11624.0
3111408,Campo Florido - MG,2024,8838.0
3111507,Campos Altos - MG,2024,13136.0
3111606,Campos Gerais - MG,2024,26809.0
3111705,Canaã - MG,2024,4832.0
3111804,Canápolis - MG,2024,10755.0
3111903,Cana Verde - MG,2024,5356.0
3112000,Candeias - MG,2024,14236.0
3112059,Cantagalo - MG,2024,4039.0
3112109,Caparaó - MG,2024,5144.0
3112208,Capela Nova - MG,2024,4416.0
3112307,Capelinha - MG,2024,41536.0
3112406,Capetinga - MG,2024,6652.0
3112505,Capim Branco - MG,2024,11105.0
3112604,Capinópolis - MG,2024,14899.0
3112653,Capitão Andrade - MG,2024,4650.0
3112703,Capitão Enéas - MG,2024,14401.0
3112802,Capitólio - MG,2024,10863.0
3112901,Caputira - MG,2024,9128.0
3113008,Caraí - MG,2024,19654.0
3113107,Caranaíba - MG,2024,2960.0
3113206,Carandaí - MG,2024,24368.0
3113305,Carangola - MG,2024,32165.0
3113404,Caratinga - MG,2024,90687.0
3113503,Carbonita - MG,2024,8633.0
3113602,Careaçu - MG,2024,7029.0
3113701,Carlos Chagas - MG,2024,18852.0
3113800,Carmésia - MG,2024,2682.0
3113909,Carmo da Cachoeira - MG,2024,11776.0
3114006,Carmo da Mata - MG,2024,11279.0
3114105,Carmo de Minas - MG,2024,14114.0
3114204,Carmo do Cajuru - MG,2024,24376.0
3114303,Carmo do Paranaíba - MG,2024,29899.0
3114402,Carmo do Rio Claro - MG,2024,21464.0
3114501,Carmópolis de Minas - MG,2024,18498.0
3114550,Carneirinho - MG,2024,9630.0
3114600,Carrancas - MG,2024,4153.0
3114709,Carvalhópolis - MG,2024,3417.0
3114808,Carvalhos - MG,2024,4507.0
3114907,Casa Grande - MG,2024,2260.0
3115003,Cascalho Rico - MG,2024,2757.0
3115102,Cássia - MG,2024,17495.0
3115201,Conceição da Barra de Minas - MG,2024,3596.0
3115300,Cataguases - MG,2024,67872.0
3115359,Catas Altas - MG,2024,5668.0
3115409,Catas Altas da Noruega - MG,2024,3141.0
3115458,Catuji - MG,2024,7226.0
3115474,Catuti - MG,2024,4805.0
3115508,Caxambu - MG,2024,21436.0
3115607,Cedro do Abaeté - MG,2024,1091.0
3115706,Central de Minas - MG,2024,6243.0
3115805,Centralina - MG,2024,10440.0
3115904,Chácara - MG,2024,3177.0
