municipality_code,municipality_name,period,gdp_current_brl_thousand
4318440,São Jorge - RS,2021,133331.46
4318457,São José das Missões - RS,2021,93351.402
4318465,São José do Herval - RS,2021,59112.891
4318481,São José do Hortêncio - RS,2021,117866.32
4318499,São José do Inhacorá - RS,2021,183794.024
4318507,São José do Norte - RS,2021,792704.131
4318606,São José do Ouro - RS,2021,463017.948
4318614,São José do Sul - RS,2021,94019.297
4318622,São José dos Ausentes - RS,2021,155632.438
4318705,São Leopoldo - RS,2021,10855414.196
4318804,São Lourenço do Sul - RS,2021,1701071.096
4318903,São Luiz Gonzaga - RS,2021,1903782.677
4319000,São Marcos - RS,2021,1145393.172
4319109,São Martinho - RS,2021,354029.704
4319125,São Martinho da Serra - RS,2021,336099.765
4319158,São Miguel das Missões - RS,2021,867930.023
4319208,São Nicolau - RS,2021,228046.547
4319307,São Paulo das Missões - RS,2021,200548.895
4319356,São Pedro da Serra - RS,2021,113228.481
4319364,São Pedro das Missões - RS,2021,114178.451
4319372,São Pedro do Butiá - RS,2021,161664.594
4319406,São Pedro do Sul - RS,2021,532258.126
4319505,São Sebastião do Caí - RS,2021,899461.375
4319604,São Sepé - RS,2021,1331321.195
4319703,São Valentim - RS,2021,135540.82
4319711,São Valentim do Sul - RS,2021,95576.034
4319737,São Valério do Sul - RS,2021,90429.573
4319752,São Vendelino - RS,2021,95747.93
4319802,São Vicente do Sul - RS,2021,730554.837
4319901,Sapiranga - RS,2021,3615599.007
4320008,Sapucaia do Sul - RS,2021,4204086.389
4320107,Sarandi - RS,2021,1299139.021
4320206,Seberi - RS,2021,617245.447
4320230,Sede Nova - RS,2021,157534.955
4320263,Segredo - RS,2021,163088.173
4320305,Selbach - RS,2021,375174.279
4320321,Senador Salgado Filho - RS,2021,149059.603
4320354,Sentinela do Sul - RS,2021,136267.289
4320404,Serafina Corrêa - RS,2021,782302.678
4320453,Sério - RS,2021,59571.578
4320503,Sertão - RS,2021,534503.189
4320552,Sertão Santana - RS,2021,314767.751
4320578,Sete de Setembro - RS,2021,105651.704
4320602,Severiano de Almeida - RS,2021,149413.809
4320651,Silveira Martins - RS,2021,86630.915
4320677,Sinimbu - RS,2021,213481.977
4320701,Sobradinho - RS,2021,438643.874
4320800,Soledade - RS,2021,1405196.472
4320859,Tabaí - RS,2021,142086.634
4320909,Tapejara - RS,2021,1644547.577
4321006,Tapera - RS,2021,640274.997
4321105,Tapes - RS,2021,603914.039
4321204,Taquara - RS,2021,1568879.819
4321303,Taquari - RS,2021,1094083.427
4321329,Taquaruçu do Sul - RS,2021,188857.718
4321352,Tavares - RS,2021,124254.218
4321402,Tenente Portela - RS,2021,579215.207
4321436,Terra de Areia - RS,2021,291340.236
4321451,Teutônia - RS,2021,1576010.97
4321469,Tio Hugo - RS,2021,174783.916
4321477,Tiradentes do Sul - RS,2021,196242.688
4321493,Toropi - RS,2021,101333.696
4321501,Torres - RS,2021,1382106.936
4321600,Tramandaí - RS,2021,1234555.638
4321626,Travesseiro - RS,2021,78087.622
4321634,Três Arroios - RS,2021,141196.66
4321667,Três Cachoeiras - RS,2021,308569.617
4321709,Três Coroas - RS,2021,805149.122
4321808,Três de Maio - RS,2021,1353675.659
4321832,Três Forquilhas - RS,2021,64219.229
4321857,Três Palmeiras - RS,2021,178529.898
4321907,Três Passos - RS,2021,1033033.997
4321956,Trindade do Sul - RS,2021,351370.562
4322004,Triunfo - RS,2021,12982403.916
4322103,Tucunduva - RS,2021,259331.502
4322152,Tunas - RS,2021,120844.574
4322186,Tupanci do Sul - RS,2021,94727.582
4322202,Tupanciretã - RS,2021,2052014.726
4322251,Tupandi - RS,2021,533593.469
4322301,Tuparendi - RS,2021,383534.613
4322327,Turuçu - RS,2021,163727.492
4322343,Ubiretama - RS,2021,110732.498
4322350,União da Serra - RS,2021,91173.884
4322376,Unistalda - RS,2021,149067.231
4322400,Uruguaiana - RS,2021,3717112.957
4322509,Vacaria - RS,2021,3245679.024
4322525,Vale Verde - RS,2021,130452.824
4322533,Vale do Sol - RS,2021,272714.173
4322541,Vale Real - RS,2021,198293.989
4322558,Vanini - RS,2021,94776.466
4322608,Venâncio Aires - RS,2021,3732042.12
4322707,Vera Cruz - RS,2021,826721.756
4322806,Veranópolis - RS,2021,1738705.951
4322855,Vespasiano Corrêa - RS,2021,119439.667
4322905,Viadutos - RS,2021,204581.595
4323002,Viamão - RS,2021,4335081.083
4323101,Vicente Dutra - RS,2021,126514.694
4323200,Victor Graeff - RS,2021,295871.559
4323309,Vila Flores - RS,2021,297552.916
4323358,Vila Lângaro - RS,2021,168932.547
4323408,Vila Maria - RS,2021,389406.637
4323457,Vila Nova do Sul - RS,2021,195942.606
4323507,Vista Alegre - RS,2021,137064.206
4323606,Vista Alegre do Prata - RS,2021,85228.829
4323705,Vista Gaúcha - RS,2021,103512.56
4323754,Vitória das Missões - RS,2021,159528.014
4323770,Westfália - RS,2021,264839.915
4323804,Xangri-lá - RS,2021,733160.396
5000203,Água Clara - MS,2021,1211925.182
5000252,Alcinópolis - MS,2021,237904.41
5000609,Amambai - MS,2021,2033694.68
5000708,Anastácio - MS,2021,609913.447
5000807,Anaurilândia - MS,2021,410374.498
5000856,Angélica - MS,2021,883913.46
5000906,Antônio João - MS,2021,866590.014
5001003,Aparecida do Taboado - MS,2021,1660199.249
5001102,Aquidauana - MS,2021,1116844.16
5001243,Aral Moreira - MS,2021,1255600.93
5001508,Bandeirantes - MS,2021,780113.614
5001904,Bataguassu - MS,2021,1055097.238
5002001,Batayporã - MS,2021,603790.351
5002100,Bela Vista - MS,2021,931638.335
5002159,Bodoquena - MS,2021,332560.558
5002209,Bonito - MS,2021,1130066.674
5002308,Brasilândia - MS,2021,833888.844
5002407,Caarapó - MS,2021,1967107.904
5002605,Camapuã - MS,2021,607829.764
5002704,Campo Grande - MS,2021,35187898.694
5002803,Caracol - MS,2021,174648.938
5002902,Cassilândia - MS,2021,712341.401
5002951,Chapadão do Sul - MS,2021,2655074.589
5003108,Corguinho - MS,2021,144629.98
5003157,Coronel Sapucaia - MS,2021,336177.673
5003207,Corumbá - MS,2021,3847164.808
5003256,Costa Rica - MS,2021,2556158.567
5003306,Coxim - MS,2021,1225785.16
5003454,Deodápolis - MS,2021,461295.44
5003488,Dois Irmãos do Buriti - MS,2021,310922.579
5003504,Douradina - MS,2021,214591.531
5003702,Dourados - MS,2021,12300148.81
5003751,Eldorado - MS,2021,524690.873
5003801,Fátima do Sul - MS,2021,699103.137
5003900,Figueirão - MS,2021,142133.312
5004007,Glória de Dourados - MS,2021,280100.74
5004106,Guia Lopes da Laguna - MS,2021,350227.616
5004304,Iguatemi - MS,2021,788190.55
5004403,Inocência - MS,2021,406133.073
5004502,Itaporã - MS,2021,1124125.325
5004601,Itaquiraí - MS,2021,1258878.268
5004700,Ivinhema - MS,2021,1461628.382
5004809,Japorã - MS,2021,165050.279
5004908,Jaraguari - MS,2021,370993.645
5005004,Jardim - MS,2021,930097.641
5005103,Jateí - MS,2021,474839.715
5005152,Juti - MS,2021,483742.575
5005202,Ladário - MS,2021,371027.873
5005251,Laguna Carapã - MS,2021,1097291.727
5005400,Maracaju - MS,2021,4517627.497
5005608,Miranda - MS,2021,631601.903
5005681,Mundo Novo - MS,2021,942239.257
5005707,Naviraí - MS,2021,2901634.701
5005806,Nioaque - MS,2021,447264.968
5006002,Nova Alvorada do Sul - MS,2021,2282707.353
5006200,Nova Andradina - MS,2021,3281854.93
5006259,Novo Horizonte do Sul - MS,2021,279116.891
5006275,Paraíso das Águas - MS,2021,1296593.635
5006309,Paranaíba - MS,2021,1587294.798
5006358,Paranhos - MS,2021,286014.382
5006408,Pedro Gomes - MS,2021,268952.844
5006606,Ponta Porã - MS,2021,4771499.682
5006903,Porto Murtinho - MS,2021,464125.297
5007109,Ribas do Rio Pardo - MS,2021,1965364.416
5007208,Rio Brilhante - MS,2021,3298706.772
5007307,Rio Negro - MS,2021,130213.078
5007406,Rio Verde de Mato Grosso - MS,2021,601958.447
5007505,Rochedo - MS,2021,231963.666
5007554,Santa Rita do Pardo - MS,2021,467080.26
5007695,São Gabriel do Oeste - MS,2021,2185644.211
5007703,Sete Quedas - MS,2021,418189.362
5007802,Selvíria - MS,2021,1721432.233
5007901,Sidrolândia - MS,2021,3327696.301
5007935,Sonora - MS,2021,1024260.939
5007950,Tacuru - MS,2021,313035.055
5007976,Taquarussu - MS,2021,181312.947
5008008,Terenos - MS,2021,717675.216
5008305,Três Lagoas - MS,2021,11704743.416
5008404,Vicentina - MS,2021,371815.759
5100102,Acorizal - MT,2021,109140.223
5100201,Água Boa - MT,2021,2000534.81
5100250,Alta Floresta - MT,2021,2111630.29
5100300,Alto Araguaia - MT,2021,1172813.645
5100359,Alto Boa Vista - MT,2021,263999.716
5100409,Alto Garças - MT,2021,1197571.995
5100508,Alto Paraguai - MT,2021,166609.592
5100607,Alto Taquari - MT,2021,1295709.939
5100805,Apiacás - MT,2021,233789.589
5101001,Araguaiana - MT,2021,126561.189
5101209,Araguainha - MT,2021,28024.685
5101258,Araputanga - MT,2021,655065.754
5101308,Arenápolis - MT,2021,232216.153
5101407,Aripuanã - MT,2021,1445988.251
5101605,Barão de Melgaço - MT,2021,124583.271
5101704,Barra do Bugres - MT,2021,1568772.1
5101803,Barra do Garças - MT,2021,2578984.296
5101852,Bom Jesus do Araguaia - MT,2021,769105.896
5101902,Brasnorte - MT,2021,2087054.379
5102504,Cáceres - MT,2021,2264298.078
5102603,Campinápolis - MT,2021,437257.83
5102637,Campo Novo do Parecis - MT,2021,6910184.615
5102678,Campo Verde - MT,2021,4992842.447
5102686,Campos de Júlio - MT,2021,3302451.395
5102694,Canabrava do Norte - MT,2021,267164.558
5102702,Canarana - MT,2021,2931363.028
5102793,Carlinda - MT,2021,299341.415
5102850,Castanheira - MT,2021,215078.345
5103007,Chapada dos Guimarães - MT,2021,1214477.817
5103056,Cláudia - MT,2021,1068338.3
5103106,Cocalinho - MT,2021,297647.718
5103205,Colíder - MT,2021,1269285.735
5103254,Colniza - MT,2021,849011.185
5103304,Comodoro - MT,2021,1258117.21
5103353,Confresa - MT,2021,1536915.686
5103361,Conquista D'Oeste - MT,2021,143168.902
5103379,Cotriguaçu - MT,2021,324390.583
5103403,Cuiabá - MT,2021,29743721.917
5103437,Curvelândia - MT,2021,123824.063
5103452,Denise - MT,2021,529572.452
5103502,Diamantino - MT,2021,5746756.34
5103601,Dom Aquino - MT,2021,673288.594
5103700,Feliz Natal - MT,2021,1044833.993
5103809,Figueirópolis D'Oeste - MT,2021,83602.851
5103858,Gaúcha do Norte - MT,2021,1290849.503
5103908,General Carneiro - MT,2021,481705.34
5103957,Glória D'Oeste - MT,2021,89215.027
5104104,Guarantã do Norte - MT,2021,1099091.891
5104203,Guiratinga - MT,2021,727106.516
5104500,Indiavaí - MT,2021,103575.558
5104526,Ipiranga do Norte - MT,2021,1924820.841
5104542,Itanhangá - MT,2021,721419.519
5104559,Itaúba - MT,2021,418990.405
5104609,Itiquira - MT,2021,2144680.075
5104807,Jaciara - MT,2021,1197725.423
5104906,Jangada - MT,2021,188751.905
5105002,Jauru - MT,2021,348767.341
5105101,Juara - MT,2021,1365472.563
5105150,Juína - MT,2021,1332790.406
5105176,Juruena - MT,2021,297859.063
5105200,Juscimeira - MT,2021,528595.082
5105234,Lambari D'Oeste - MT,2021,244948.227
5105259,Lucas do Rio Verde - MT,2021,6891172.469
5105309,Luciara - MT,2021,41158.019
5105507,Vila Bela da Santíssima Trindade - MT,2021,639026.795
5105580,Marcelândia - MT,2021,674525.304
5105606,Matupá - MT,2021,1282799.801
5105622,Mirassol d'Oeste - MT,2021,835565.983
5105903,Nobres - MT,2021,1114841.77
5106000,Nortelândia - MT,2021,325635.0
5106109,Nossa Senhora do Livramento - MT,2021,387788.336
5106158,Nova Bandeirantes - MT,2021,343301.829
5106174,Nova Nazaré - MT,2021,140562.206
5106182,Nova Lacerda - MT,2021,445567.912
5106190,Nova Santa Helena - MT,2021,333225.534
5106208,Nova Brasilândia - MT,2021,109109.848
5106216,Nova Canaã do Norte - MT,2021,909100.546
5106224,Nova Mutum - MT,2021,6036492.186
5106232,Nova Olímpia - MT,2021,732047.352
5106240,Nova Ubiratã - MT,2021,3270099.963
5106257,Nova Xavantina - MT,2021,1033179.781
5106265,Novo Mundo - MT,2021,486221.653
5106273,Novo Horizonte do Norte - MT,2021,101475.981
5106281,Novo São Joaquim - MT,2021,862982.632
5106299,Paranaíta - MT,2021,796133.555
5106307,Paranatinga - MT,2021,2135754.915
5106315,Novo Santo Antônio - MT,2021,56622.058
5106372,Pedra Preta - MT,2021,1575720.303
5106422,Peixoto de Azevedo - MT,2021,918432.461
5106455,Planalto da Serra - MT,2021,231865.44
5106505,Poconé - MT,2021,709415.434
5106653,Pontal do Araguaia - MT,2021,123202.761
5106703,Ponte Branca - MT,2021,31216.866
5106752,Pontes e Lacerda - MT,2021,2436062.511
5106778,Porto Alegre do Norte - MT,2021,568643.737
5106802,Porto dos Gaúchos - MT,2021,1318753.153
5106828,Porto Esperidião - MT,2021,308567.47
5106851,Porto Estrela - MT,2021,83532.198
5107008,Poxoréu - MT,2021,1077680.398
5107040,Primavera do Leste - MT,2021,6964815.486
5107065,Querência - MT,2021,4259260.961
5107107,São José dos Quatro Marcos - MT,2021,448461.8
5107156,Reserva do Cabaçal - MT,2021,47445.862
5107180,Ribeirão Cascalheira - MT,2021,756775.901
5107198,Ribeirãozinho - MT,2021,188967.532
5107206,Rio Branco - MT,2021,107188.296
5107248,Santa Carmem - MT,2021,1032284.899
5107263,Santo Afonso - MT,2021,161534.116
5107297,São José do Povo - MT,2021,58942.212
5107305,São José do Rio Claro - MT,2021,1465535.91
5107354,São José do Xingu - MT,2021,934646.094
5107404,São Pedro da Cipa - MT,2021,69262.639
5107578,Rondolândia - MT,2021,114345.462
5107602,Rondonópolis - MT,2021,17294385.665
5107701,Rosário Oeste - MT,2021,534979.064
5107743,Santa Cruz do Xingu - MT,2021,320545.789
5107750,Salto do Céu - MT,2021,94294.296
5107768,Santa Rita do Trivelato - MT,2021,1236019.042
5107776,Santa Terezinha - MT,2021,300548.532
5107792,Santo Antônio do Leste - MT,2021,1019937.728
5107800,Santo Antônio de Leverger - MT,2021,820042.04
5107859,São Félix do Araguaia - MT,2021,1622829.696
5107875,Sapezal - MT,2021,6978522.133
5107883,Serra Nova Dourada - MT,2021,75359.497
5107909,Sinop - MT,2021,9623193.063
5107925,Sorriso - MT,2021,12522102.139
5107941,Tabaporã - MT,2021,1319769.912
5107958,Tangará da Serra - MT,2021,5584811.937
5108006,Tapurah - MT,2021,2007622.954
5108055,Terra Nova do Norte - MT,2021,502243.067
5108105,Tesouro - MT,2021,312770.102
5108204,Torixoréu - MT,2021,211334.119
5108303,União do Sul - MT,2021,504201.832
5108352,Vale de São Domingos - MT,2021,77127.743
5108402,Várzea Grande - MT,2021,9916032.198
5108501,Vera - MT,2021,1291884.467
5108600,Vila Rica - MT,2021,879111.703
5108808,Nova Guarita - MT,2021,167409.607
5108857,Nova Marilândia - MT,2021,422820.351
5108907,Nova Maringá - MT,2021,1204704.173
5108956,Nova Monte Verde - MT,2021,367192.946
5200050,Abadia de Goiás - GO,2021,353748.126
5200100,Abadiânia - GO,2021,445368.652
5200134,Acreúna - GO,2021,1051903.257
5200159,Adelândia - GO,2021,48809.836
5200175,Água Fria de Goiás - GO,2021,533255.861
5200209,Água Limpa - GO,2021,63866.678
5200258,Águas Lindas de Goiás - GO,2021,2463487.799
5200308,Alexânia - GO,2021,1128156.013
5200506,Aloândia - GO,2021,63742.508
5200555,Alto Horizonte - GO,2021,1280308.333
5200605,Alto Paraíso de Goiás - GO,2021,297039.16
5200803,Alvorada do Norte - GO,2021,173153.313
5200829,Amaralina - GO,2021,109092.872
5200852,Americano do Brasil - GO,2021,91419.073
5200902,Amorinópolis - GO,2021,118919.946
5201108,Anápolis - GO,2021,17789473.967
5201207,Anhanguera - GO,2021,21701.672
5201306,Anicuns - GO,2021,512611.847
5201405,Aparecida de Goiânia - GO,2021,16981187.791
5201454,Aparecida do Rio Doce - GO,2021,110094.353
5201504,Aporé - GO,2021,395753.605
5201603,Araçu - GO,2021,73510.273
5201702,Aragarças - GO,2021,277756.341
5201801,Aragoiânia - GO,2021,174344.011
5202155,Araguapaz - GO,2021,180146.177
5202353,Arenópolis - GO,2021,222600.319
5202502,Aruanã - GO,2021,291985.419
5202601,Aurilândia - GO,2021,81584.91
5202809,Avelinópolis - GO,2021,68067.469
5203104,Baliza - GO,2021,123256.671
5203203,Barro Alto - GO,2021,1573640.546
5203302,Bela Vista de Goiás - GO,2021,1481063.952
5203401,Bom Jardim de Goiás - GO,2021,257678.878
5203500,Bom Jesus de Goiás - GO,2021,1229697.252
5203559,Bonfinópolis - GO,2021,121159.103
5203575,Bonópolis - GO,2021,156647.911
5203609,Brazabrantes - GO,2021,93846.61
5203807,Britânia - GO,2021,198124.816
5203906,Buriti Alegre - GO,2021,467747.609
5203939,Buriti de Goiás - GO,2021,56929.804
5203962,Buritinópolis - GO,2021,88916.082
5204003,Cabeceiras - GO,2021,475971.038
5204102,Cachoeira Alta - GO,2021,281719.518
5204201,Cachoeira de Goiás - GO,2021,38880.439
5204250,Cachoeira Dourada - GO,2021,69504.796
5204300,Caçu - GO,2021,912900.812
5204409,Caiapônia - GO,2021,821714.722
5204508,Caldas Novas - GO,2021,3001267.797
5204557,Caldazinha - GO,2021,84657.118
5204607,Campestre de Goiás - GO,2021,72754.135
5204656,Campinaçu - GO,2021,110527.898
5204706,Campinorte - GO,2021,333043.266
5204805,Campo Alegre de Goiás - GO,2021,846765.541
5204854,Campo Limpo de Goiás - GO,2021,165123.491
5204904,Campos Belos - GO,2021,315341.74
5204953,Campos Verdes - GO,2021,56359.388
5205000,Carmo do Rio Verde - GO,2021,488110.289
5205059,Castelândia - GO,2021,91630.229
5205109,Catalão - GO,2021,9916889.644
5205208,Caturaí - GO,2021,100786.616
5205307,Cavalcante - GO,2021,383048.306
5205406,Ceres - GO,2021,734718.541
5205455,Cezarina - GO,2021,385019.617
5205471,Chapadão do Céu - GO,2021,2188780.243
5205497,Cidade Ocidental - GO,2021,1006341.278
5205513,Cocalzinho de Goiás - GO,2021,436380.201
5205521,Colinas do Sul - GO,2021,70463.487
5205703,Córrego do Ouro - GO,2021,74386.554
5205802,Corumbá de Goiás - GO,2021,260271.167
5205901,Corumbaíba - GO,2021,709290.375
5206206,Cristalina - GO,2021,4602540.728
5206305,Cristianópolis - GO,2021,120120.024
5206404,Crixás - GO,2021,699386.422
5206503,Cromínia - GO,2021,99575.553
5206602,Cumari - GO,2021,96879.552
5206701,Damianópolis - GO,2021,44989.294
5206800,Damolândia - GO,2021,52509.212
5206909,Davinópolis - GO,2021,583107.489
5207105,Diorama - GO,2021,96858.664
5207253,Doverlândia - GO,2021,400905.133
5207352,Edealina - GO,2021,405228.316
5207402,Edéia - GO,2021,923374.92
5207501,Estrela do Norte - GO,2021,74810.619
5207535,Faina - GO,2021,167617.966
5207600,Fazenda Nova - GO,2021,152416.164
5207808,Firminópolis - GO,2021,272141.888
5207907,Flores de Goiás - GO,2021,250971.773
5208004,Formosa - GO,2021,3248096.789
5208103,Formoso - GO,2021,111687.492
5208152,Gameleira de Goiás - GO,2021,312545.465
5208301,Divinópolis de Goiás - GO,2021,91720.057
5208400,Goianápolis - GO,2021,294419.541
5208509,Goiandira - GO,2021,202210.124
5208608,Goianésia - GO,2021,1888440.09
5208707,Goiânia - GO,2021,59870498.596
5208806,Goianira - GO,2021,1102804.593
5208905,Goiás - GO,2021,763778.659
5209101,Goiatuba - GO,2021,2169650.236
5209150,Gouvelândia - GO,2021,169400.417
5209200,Guapó - GO,2021,347724.615
5209291,Guaraíta - GO,2021,52186.069
5209408,Guarani de Goiás - GO,2021,86104.154
5209457,Guarinos - GO,2021,64355.812
5209606,Heitoraí - GO,2021,83890.271
5209705,Hidrolândia - GO,2021,1329218.145
5209804,Hidrolina - GO,2021,87757.21
5209903,Iaciara - GO,2021,226552.05
5209937,Inaciolândia - GO,2021,237549.562
5209952,Indiara - GO,2021,656345.13
5210000,Inhumas - GO,2021,1406365.17
5210109,Ipameri - GO,2021,2429509.165
5210158,Ipiranga de Goiás - GO,2021,69954.362
5210208,Iporá - GO,2021,876399.161
5210307,Israelândia - GO,2021,71478.706
5210406,Itaberaí - GO,2021,1805074.512
5210562,Itaguari - GO,2021,98151.455
5210604,Itaguaru - GO,2021,104100.47
5210802,Itajá - GO,2021,131521.076
5210901,Itapaci - GO,2021,547603.022
5211008,Itapirapuã - GO,2021,222293.143
5211206,Itapuranga - GO,2021,553624.989
5211305,Itarumã - GO,2021,324864.117
5211404,Itauçu - GO,2021,219255.736
5211503,Itumbiara - GO,2021,5324712.276
5211602,Ivolândia - GO,2021,139635.196
5211701,Jandaia - GO,2021,426843.294
5211800,Jaraguá - GO,2021,919842.873
5211909,Jataí - GO,2021,7997057.279
5212006,Jaupaci - GO,2021,83166.033
5212055,Jesúpolis - GO,2021,39675.131
5212105,Joviânia - GO,2021,342154.792
5212204,Jussara - GO,2021,693525.83
5212253,Lagoa Santa - GO,2021,51869.992
