municipality_code,municipality_name,period,active_companies,avg_monthly_salary_brl,employed_salaried,employed_total,local_units,wages_brl_thousand
4315503,Restinga Sêca - RS,2024,768.0,2830.44,2630.0,3541.0,806.0,98947.288
4315552,Rio dos Índios - RS,2024,103.0,3650.25,249.0,345.0,105.0,12930.549
4315602,Rio Grande - RS,2024,8397.0,4037.82,44795.0,54393.0,9092.0,2357458.835
4315701,Rio Pardo - RS,2024,1081.0,2879.8,4654.0,5838.0,1131.0,177813.908
4315750,Riozinho - RS,2024,239.0,2510.31,1391.0,1660.0,246.0,48862.635
4315800,Roca Sales - RS,2024,656.0,2894.24,2742.0,3530.0,681.0,112298.633
4315909,Rodeio Bonito - RS,2024,464.0,2849.73,1306.0,1803.0,475.0,47917.818
4315958,Rolador - RS,2024,68.0,4678.31,213.0,265.0,70.0,14095.193
4316006,Rolante - RS,2024,1194.0,2535.0,7116.0,8590.0,1230.0,244507.279
4316105,Ronda Alta - RS,2024,620.0,2952.35,1393.0,2123.0,638.0,55348.498
4316204,Rondinha - RS,2024,306.0,3259.82,572.0,941.0,314.0,24676.118
4316303,Roque Gonzales - RS,2024,317.0,3176.67,797.0,1105.0,322.0,32887.922
4316402,Rosário do Sul - RS,2024,1672.0,2891.69,5084.0,7015.0,1756.0,195059.975
4316428,Sagrada Família - RS,2024,112.0,2616.13,379.0,468.0,113.0,14274.191
4316436,Saldanha Marinho - RS,2024,146.0,3845.48,463.0,607.0,154.0,24714.655
4316451,Salto do Jacuí - RS,2024,563.0,3126.91,1679.0,2263.0,580.0,69032.789
4316477,Salvador das Missões - RS,2024,171.0,3800.29,794.0,990.0,185.0,39071.001
4316501,Salvador do Sul - RS,2024,545.0,3716.42,2388.0,3075.0,567.0,116498.821
4316600,Sananduva - RS,2024,1335.0,2991.07,3985.0,5711.0,1398.0,150583.369
4316709,Santa Bárbara do Sul - RS,2024,506.0,3696.84,1573.0,2158.0,538.0,77630.02
4316733,Santa Cecília do Sul - RS,2024,67.0,3716.41,205.0,290.0,68.0,11104.808
4316758,Santa Clara do Sul - RS,2024,468.0,2535.81,2247.0,2788.0,480.0,79580.34
4316808,Santa Cruz do Sul - RS,2024,10852.0,3883.94,45978.0,60395.0,11396.0,2468395.966
4316907,Santa Maria - RS,2024,16445.0,4125.18,70286.0,90818.0,17744.0,3762951.48
4316956,Santa Maria do Herval - RS,2024,326.0,2689.1,1683.0,2076.0,338.0,60973.898
4316972,Santa Margarida do Sul - RS,2024,110.0,3388.7,292.0,386.0,113.0,15238.413
4317004,Santana da Boa Vista - RS,2024,282.0,2809.03,667.0,948.0,290.0,25468.718
4317103,Sant'Ana do Livramento - RS,2024,4466.0,2781.8,13602.0,19307.0,4919.0,505593.246
4317202,Santa Rosa - RS,2024,5305.0,3343.37,25284.0,32384.0,5589.0,1098996.472
4317251,Santa Tereza - RS,2024,108.0,3698.98,166.0,272.0,110.0,8311.315
4317301,Santa Vitória do Palmar - RS,2024,1342.0,3080.25,4976.0,6549.0,1442.0,213844.166
4317400,Santiago - RS,2024,2485.0,2981.59,8213.0,11329.0,2650.0,314046.768
4317509,Santo Ângelo - RS,2024,5263.0,3127.78,19203.0,25718.0,5577.0,793007.0
4317558,Santo Antônio do Palma - RS,2024,121.0,2914.19,311.0,445.0,122.0,13911.188
4317608,Santo Antônio da Patrulha - RS,2024,2527.0,2966.47,10558.0,13689.0,2650.0,411817.231
4317707,Santo Antônio das Missões - RS,2024,394.0,2994.67,1148.0,1546.0,410.0,45412.609
4317756,Santo Antônio do Planalto - RS,2024,134.0,3606.65,447.0,593.0,139.0,22972.495
4317806,Santo Augusto - RS,2024,827.0,2840.99,2973.0,3974.0,864.0,111284.341
4317905,Santo Cristo - RS,2024,886.0,3248.21,3903.0,5172.0,925.0,148356.034
4317954,Santo Expedito do Sul - RS,2024,131.0,3623.3,255.0,368.0,133.0,12282.085
4318002,São Borja - RS,2024,2796.0,3224.46,11215.0,14312.0,2958.0,467024.323
4318051,São Domingos do Sul - RS,2024,256.0,2491.54,528.0,836.0,261.0,17576.78
4318101,São Francisco de Assis - RS,2024,613.0,2964.81,1848.0,2508.0,636.0,70621.96
4318200,São Francisco de Paula - RS,2024,1328.0,2978.31,4913.0,6455.0,1427.0,188679.037
4318309,São Gabriel - RS,2024,2121.0,3173.53,9152.0,11752.0,2250.0,343980.342
4318408,São Jerônimo - RS,2024,881.0,2784.49,4390.0,5372.0,912.0,156452.363
4318424,São João da Urtiga - RS,2024,339.0,2854.33,655.0,1028.0,355.0,25896.112
4318432,São João do Polêsine - RS,2024,229.0,3058.11,833.0,1109.0,234.0,29132.82
4318440,São Jorge - RS,2024,190.0,2782.11,421.0,616.0,192.0,16127.809
4318457,São José das Missões - RS,2024,80.0,3255.47,287.0,354.0,83.0,13711.195
4318465,São José do Herval - RS,2024,114.0,2806.23,389.0,513.0,122.0,15044.764
4318481,São José do Hortêncio - RS,2024,233.0,2948.35,902.0,1170.0,236.0,36604.148
4318499,São José do Inhacorá - RS,2024,207.0,3801.06,803.0,1024.0,210.0,43562.152
4318507,São José do Norte - RS,2024,910.0,3224.89,3954.0,4868.0,944.0,272164.997
4318606,São José do Ouro - RS,2024,543.0,2714.39,1493.0,2127.0,566.0,54012.075
4318614,São José do Sul - RS,2024,153.0,3141.42,480.0,640.0,154.0,19324.759
4318622,São José dos Ausentes - RS,2024,246.0,2585.3,838.0,1068.0,255.0,28643.514
4318705,São Leopoldo - RS,2024,12148.0,4666.91,58555.0,74043.0,12824.0,3575040.768
4318804,São Lourenço do Sul - RS,2024,1719.0,3139.36,5563.0,7700.0,1811.0,232551.542
4318903,São Luiz Gonzaga - RS,2024,1941.0,3101.53,6693.0,8918.0,2038.0,270786.767
4319000,São Marcos - RS,2024,1704.0,3705.9,7982.0,10436.0,1761.0,390595.703
4319109,São Martinho - RS,2024,427.0,2690.82,1245.0,1765.0,438.0,43210.889
4319125,São Martinho da Serra - RS,2024,96.0,4549.45,279.0,372.0,100.0,16997.643
4319158,São Miguel das Missões - RS,2024,345.0,3184.43,1050.0,1461.0,354.0,43842.505
4319208,São Nicolau - RS,2024,168.0,2757.82,341.0,485.0,171.0,17434.283
4319307,São Paulo das Missões - RS,2024,229.0,3027.12,722.0,938.0,233.0,28656.184
4319356,São Pedro da Serra - RS,2024,198.0,3199.29,830.0,1065.0,201.0,36776.588
4319364,São Pedro das Missões - RS,2024,67.0,3037.83,250.0,305.0,71.0,11133.537
4319372,São Pedro do Butiá - RS,2024,238.0,2687.41,551.0,808.0,242.0,19565.031
4319406,São Pedro do Sul - RS,2024,683.0,2818.7,2020.0,2755.0,726.0,75263.79
4319505,São Sebastião do Caí - RS,2024,1596.0,3119.55,7074.0,9014.0,1651.0,292503.326
4319604,São Sepé - RS,2024,1032.0,3167.29,3491.0,4705.0,1097.0,143876.258
4319703,São Valentim - RS,2024,210.0,2836.62,605.0,859.0,216.0,19399.396
4319711,São Valentim do Sul - RS,2024,170.0,3067.36,438.0,626.0,176.0,19390.343
4319737,São Valério do Sul - RS,2024,56.0,3179.17,246.0,297.0,58.0,11210.975
4319752,São Vendelino - RS,2024,230.0,3335.13,641.0,899.0,237.0,28099.077
4319802,São Vicente do Sul - RS,2024,364.0,3022.06,985.0,1369.0,381.0,38666.395
4319901,Sapiranga - RS,2024,5271.0,2704.47,22830.0,29683.0,5485.0,844521.404
4320008,Sapucaia do Sul - RS,2024,5152.0,3607.3,22312.0,28481.0,5384.0,1071687.777
4320107,Sarandi - RS,2024,1830.0,3129.36,7574.0,9779.0,1929.0,322739.977
4320206,Seberi - RS,2024,738.0,2925.04,4403.0,5318.0,764.0,164519.923
4320230,Sede Nova - RS,2024,136.0,3164.15,392.0,505.0,143.0,16147.112
4320263,Segredo - RS,2024,192.0,3017.4,500.0,714.0,197.0,20551.023
4320305,Selbach - RS,2024,340.0,3435.45,1008.0,1390.0,351.0,46245.453
4320321,Senador Salgado Filho - RS,2024,120.0,3402.98,319.0,420.0,123.0,15318.099
4320354,Sentinela do Sul - RS,2024,238.0,2869.22,674.0,919.0,243.0,25181.521
4320404,Serafina Corrêa - RS,2024,1454.0,3192.26,6533.0,8476.0,1494.0,271168.12
4320453,Sério - RS,2024,131.0,2902.09,248.0,384.0,132.0,10038.46
4320503,Sertão - RS,2024,349.0,3400.1,667.0,1054.0,355.0,31998.659
4320552,Sertão Santana - RS,2024,280.0,3236.51,902.0,1223.0,283.0,37172.893
4320578,Sete de Setembro - RS,2024,79.0,3578.82,237.0,321.0,82.0,11050.533
4320602,Severiano de Almeida - RS,2024,229.0,3501.13,467.0,716.0,234.0,22684.967
4320651,Silveira Martins - RS,2024,134.0,3166.49,339.0,497.0,135.0,13540.205
4320677,Sinimbu - RS,2024,301.0,3085.58,838.0,1178.0,312.0,37088.5
4320701,Sobradinho - RS,2024,972.0,2647.23,2752.0,3966.0,1008.0,98044.153
4320800,Soledade - RS,2024,2133.0,2906.04,7586.0,10176.0,2236.0,280786.146
4320859,Tabaí - RS,2024,279.0,2685.24,758.0,1077.0,285.0,28251.132
4320909,Tapejara - RS,2024,1994.0,3083.92,9747.0,12546.0,2058.0,390201.122
4321006,Tapera - RS,2024,807.0,3466.41,2429.0,3407.0,835.0,109140.279
4321105,Tapes - RS,2024,796.0,3119.91,2220.0,3134.0,828.0,86056.072
4321204,Taquara - RS,2024,3543.0,2832.19,11512.0,16045.0,3656.0,441654.422
4321303,Taquari - RS,2024,1498.0,2982.3,5702.0,7459.0,1551.0,226619.895
4321329,Taquaruçu do Sul - RS,2024,223.0,2907.11,506.0,737.0,226.0,19433.647
4321352,Tavares - RS,2024,235.0,2440.59,581.0,811.0,240.0,19524.928
4321402,Tenente Portela - RS,2024,892.0,2965.79,3050.0,4061.0,942.0,119194.185
4321436,Terra de Areia - RS,2024,630.0,2527.28,2130.0,2853.0,645.0,73529.005
4321451,Teutônia - RS,2024,2556.0,3075.11,11030.0,14366.0,2671.0,453997.097
4321469,Tio Hugo - RS,2024,267.0,3437.87,703.0,989.0,273.0,33705.571
4321477,Tiradentes do Sul - RS,2024,194.0,2915.05,453.0,644.0,205.0,17520.304
4321493,Toropi - RS,2024,93.0,3432.62,265.0,352.0,96.0,12531.313
4321501,Torres - RS,2024,3935.0,2964.86,10563.0,14806.0,4093.0,385144.0
4321600,Tramandaí - RS,2024,3521.0,2782.31,10042.0,13906.0,3655.0,352304.155
4321626,Travesseiro - RS,2024,139.0,2596.58,486.0,631.0,142.0,17817.855
4321634,Três Arroios - RS,2024,203.0,3244.55,773.0,1000.0,206.0,32968.472
4321667,Três Cachoeiras - RS,2024,1026.0,2751.0,3082.0,4299.0,1039.0,108448.714
4321709,Três Coroas - RS,2024,1793.0,2548.21,7245.0,9574.0,1854.0,252722.289
4321808,Três de Maio - RS,2024,1773.0,3134.84,6974.0,9292.0,1835.0,284816.838
4321832,Três Forquilhas - RS,2024,85.0,3030.24,333.0,419.0,87.0,12835.468
4321857,Três Palmeiras - RS,2024,298.0,2800.12,582.0,877.0,302.0,23735.667
4321907,Três Passos - RS,2024,1776.0,2859.51,6843.0,9042.0,1860.0,252465.018
4321956,Trindade do Sul - RS,2024,472.0,2955.27,2791.0,3336.0,483.0,111381.259
4322004,Triunfo - RS,2024,1427.0,5304.11,15449.0,16947.0,1482.0,1035476.513
4322103,Tucunduva - RS,2024,349.0,2877.01,905.0,1305.0,374.0,34037.999
4322152,Tunas - RS,2024,107.0,2906.03,402.0,491.0,110.0,15246.62
4322186,Tupanci do Sul - RS,2024,85.0,3685.94,188.0,267.0,85.0,9530.265
4322202,Tupanciretã - RS,2024,909.0,3366.37,3122.0,4163.0,973.0,140894.27
4322251,Tupandi - RS,2024,370.0,3829.8,3339.0,3805.0,383.0,171388.945
4322301,Tuparendi - RS,2024,439.0,3126.65,1225.0,1775.0,463.0,51223.806
4322327,Turuçu - RS,2024,138.0,2971.04,490.0,648.0,140.0,19191.267
4322343,Ubiretama - RS,2024,79.0,4076.17,232.0,290.0,86.0,11837.487
4322350,União da Serra - RS,2024,96.0,3973.95,176.0,281.0,98.0,8980.81
4322376,Unistalda - RS,2024,88.0,2813.65,241.0,316.0,88.0,9190.071
4322400,Uruguaiana - RS,2024,5533.0,2998.43,20381.0,27127.0,5921.0,791103.636
4322509,Vacaria - RS,2024,3659.0,2756.8,18740.0,23456.0,3909.0,740261.131
4322525,Vale Verde - RS,2024,175.0,3169.35,389.0,561.0,179.0,17923.104
4322533,Vale do Sol - RS,2024,270.0,3371.67,794.0,1070.0,274.0,34842.701
4322541,Vale Real - RS,2024,388.0,2947.18,1803.0,2255.0,394.0,70317.539
4322558,Vanini - RS,2024,175.0,2524.9,396.0,621.0,177.0,13062.194
4322608,Venâncio Aires - RS,2024,4285.0,3285.57,18305.0,23511.0,4500.0,863754.734
4322707,Vera Cruz - RS,2024,1307.0,3073.99,5238.0,6838.0,1350.0,221434.166
4322806,Veranópolis - RS,2024,2207.0,3498.68,7848.0,10703.0,2310.0,367095.623
4322855,Vespasiano Corrêa - RS,2024,161.0,3417.24,342.0,545.0,161.0,14616.87
4322905,Viadutos - RS,2024,286.0,3799.7,487.0,821.0,296.0,23997.121
4323002,Viamão - RS,2024,6487.0,3231.52,23503.0,31369.0,6767.0,996401.018
4323101,Vicente Dutra - RS,2024,110.0,3321.78,335.0,431.0,112.0,14285.863
4323200,Victor Graeff - RS,2024,227.0,3503.6,675.0,925.0,235.0,30926.275
4323309,Vila Flores - RS,2024,327.0,3594.41,1486.0,1884.0,329.0,69054.492
4323358,Vila Lângaro - RS,2024,103.0,3573.73,481.0,580.0,104.0,23674.793
4323408,Vila Maria - RS,2024,375.0,3731.11,2392.0,2883.0,386.0,104974.346
4323457,Vila Nova do Sul - RS,2024,143.0,3133.62,591.0,749.0,151.0,24770.6
4323507,Vista Alegre - RS,2024,168.0,2998.61,482.0,668.0,170.0,18760.812
4323606,Vista Alegre do Prata - RS,2024,140.0,3885.67,213.0,355.0,141.0,10308.848
4323705,Vista Gaúcha - RS,2024,174.0,3208.96,528.0,695.0,177.0,24330.339
4323754,Vitória das Missões - RS,2024,120.0,3175.96,336.0,445.0,123.0,14502.638
4323770,Westfália - RS,2024,242.0,3226.85,1340.0,1635.0,246.0,52898.929
4323804,Xangri-lá - RS,2024,2259.0,3628.99,5388.0,7762.0,2334.0,233175.176
5000203,Água Clara - MS,2024,1114.0,3162.65,6940.0,8052.0,1194.0,297018.749
5000252,Alcinópolis - MS,2024,274.0,3828.6,681.0,945.0,293.0,35997.432
5000609,Amambai - MS,2024,1552.0,2736.99,5938.0,7670.0,1672.0,230438.136
5000708,Anastácio - MS,2024,749.0,2506.06,3188.0,3924.0,782.0,109859.817
5000807,Anaurilândia - MS,2024,401.0,3643.69,2040.0,2423.0,421.0,91657.451
5000856,Angélica - MS,2024,355.0,4684.56,7021.0,7337.0,376.0,426693.822
5000906,Antônio João - MS,2024,303.0,2875.49,1142.0,1428.0,316.0,41345.314
5001003,Aparecida do Taboado - MS,2024,1420.0,2889.48,11014.0,12523.0,1494.0,398331.771
5001102,Aquidauana - MS,2024,1837.0,2916.12,6868.0,8905.0,1973.0,278768.93
5001243,Aral Moreira - MS,2024,311.0,3060.03,1349.0,1638.0,335.0,66424.024
5001508,Bandeirantes - MS,2024,466.0,3270.57,1630.0,2133.0,499.0,67859.441
5001904,Bataguassu - MS,2024,1304.0,2723.37,6910.0,8259.0,1339.0,248490.287
5002001,Batayporã - MS,2024,575.0,3265.8,2743.0,3310.0,587.0,121229.622
5002100,Bela Vista - MS,2024,786.0,3186.72,2706.0,3483.0,828.0,125321.227
5002159,Bodoquena - MS,2024,400.0,3312.56,1649.0,2026.0,431.0,76612.123
5002209,Bonito - MS,2024,1677.0,2889.69,5723.0,7718.0,1763.0,230909.371
5002308,Brasilândia - MS,2024,595.0,3171.73,2997.0,3548.0,647.0,123477.579
5002407,Caarapó - MS,2024,1325.0,3093.76,8478.0,9930.0,1395.0,347603.234
5002605,Camapuã - MS,2024,765.0,3283.5,1934.0,2829.0,811.0,89029.12
5002704,Campo Grande - MS,2024,55970.0,4518.17,310226.0,381239.0,59605.0,18532504.328
5002803,Caracol - MS,2024,199.0,2835.33,586.0,749.0,204.0,22375.069
5002902,Cassilândia - MS,2024,1248.0,3094.85,3900.0,5335.0,1327.0,159867.376
5002951,Chapadão do Sul - MS,2024,2604.0,3593.74,9857.0,12965.0,2742.0,482539.548
5003108,Corguinho - MS,2024,233.0,2467.46,673.0,919.0,241.0,22329.743
5003157,Coronel Sapucaia - MS,2024,472.0,2473.87,1053.0,1516.0,489.0,41402.485
5003207,Corumbá - MS,2024,3217.0,3514.72,19407.0,22767.0,3499.0,942794.227
5003256,Costa Rica - MS,2024,1492.0,3490.0,5885.0,7619.0,1567.0,283968.333
5003306,Coxim - MS,2024,1604.0,3075.2,5503.0,7288.0,1700.0,229902.699
5003454,Deodápolis - MS,2024,559.0,2630.05,2434.0,3038.0,579.0,86951.411
5003488,Dois Irmãos do Buriti - MS,2024,330.0,2847.98,1530.0,1828.0,355.0,61887.09
5003504,Douradina - MS,2024,212.0,2877.04,710.0,921.0,220.0,27739.592
5003702,Dourados - MS,2024,15015.0,3611.45,68694.0,87808.0,15867.0,3510189.415
5003751,Eldorado - MS,2024,478.0,2828.74,2440.0,2911.0,505.0,91729.617
5003801,Fátima do Sul - MS,2024,933.0,2801.69,4011.0,5093.0,962.0,151371.02
5003900,Figueirão - MS,2024,220.0,3326.81,544.0,749.0,237.0,25242.884
5004007,Glória de Dourados - MS,2024,389.0,2860.09,1160.0,1577.0,409.0,43723.619
5004106,Guia Lopes da Laguna - MS,2024,368.0,2659.3,1247.0,1609.0,380.0,48300.055
5004304,Iguatemi - MS,2024,801.0,2945.21,2416.0,3192.0,829.0,103577.723
5004403,Inocência - MS,2024,809.0,3606.48,4075.0,4838.0,858.0,137867.447
5004502,Itaporã - MS,2024,724.0,3357.72,3169.0,4073.0,751.0,147798.081
5004601,Itaquiraí - MS,2024,673.0,2892.81,5582.0,6309.0,736.0,209803.286
5004700,Ivinhema - MS,2024,1470.0,2747.18,4496.0,6178.0,1534.0,161795.813
5004809,Japorã - MS,2024,136.0,2784.75,549.0,653.0,139.0,22622.502
5004908,Jaraguari - MS,2024,298.0,3522.89,859.0,1144.0,311.0,41610.782
5005004,Jardim - MS,2024,1249.0,2642.94,4218.0,5589.0,1305.0,156330.08
5005103,Jateí - MS,2024,142.0,3626.74,630.0,735.0,149.0,30168.344
5005152,Juti - MS,2024,245.0,2756.81,747.0,976.0,257.0,30665.281
5005202,Ladário - MS,2024,351.0,3210.53,1546.0,1825.0,379.0,82284.364
5005251,Laguna Carapã - MS,2024,279.0,3695.44,1373.0,1691.0,309.0,68237.557
5005400,Maracaju - MS,2024,2846.0,3419.84,9840.0,13563.0,3056.0,459251.434
5005608,Miranda - MS,2024,813.0,2939.59,3543.0,4298.0,868.0,169983.488
5005681,Mundo Novo - MS,2024,958.0,2862.76,3365.0,4346.0,995.0,125805.118
5005707,Naviraí - MS,2024,3126.0,3174.63,12710.0,16446.0,3281.0,560099.847
5005806,Nioaque - MS,2024,429.0,2243.27,1669.0,2077.0,457.0,50048.364
5006002,Nova Alvorada do Sul - MS,2024,996.0,3531.47,5148.0,6210.0,1043.0,263260.029
5006200,Nova Andradina - MS,2024,3135.0,2984.03,13258.0,16952.0,3287.0,527965.695
5006259,Novo Horizonte do Sul - MS,2024,171.0,3062.94,559.0,702.0,176.0,26231.059
5006275,Paraíso das Águas - MS,2024,363.0,4432.49,1353.0,1704.0,384.0,87785.871
5006309,Paranaíba - MS,2024,2588.0,2823.56,9916.0,12885.0,2707.0,382747.057
5006358,Paranhos - MS,2024,289.0,3285.64,842.0,1091.0,300.0,47622.43
5006408,Pedro Gomes - MS,2024,338.0,3183.49,734.0,1078.0,354.0,33169.536
5006606,Ponta Porã - MS,2024,4155.0,3002.54,16195.0,21129.0,4436.0,640029.563
5006903,Porto Murtinho - MS,2024,517.0,3442.19,1596.0,2050.0,578.0,77661.913
5007109,Ribas do Rio Pardo - MS,2024,1792.0,4538.64,11494.0,13295.0,1985.0,903854.016
5007208,Rio Brilhante - MS,2024,1767.0,3989.49,11094.0,13093.0,1880.0,610142.726
5007307,Rio Negro - MS,2024,250.0,2326.28,686.0,914.0,256.0,23052.915
5007406,Rio Verde de Mato Grosso - MS,2024,864.0,2865.94,2534.0,3443.0,908.0,106970.563
5007505,Rochedo - MS,2024,229.0,3079.96,1667.0,1897.0,242.0,66142.452
5007554,Santa Rita do Pardo - MS,2024,380.0,3049.86,1841.0,2219.0,403.0,77319.824
5007695,São Gabriel do Oeste - MS,2024,1872.0,3338.35,9682.0,12147.0,1974.0,422184.01
5007703,Sete Quedas - MS,2024,494.0,3135.06,945.0,1437.0,500.0,41797.562
5007802,Selvíria - MS,2024,377.0,3996.38,2085.0,2414.0,396.0,121051.502
5007901,Sidrolândia - MS,2024,2047.0,2881.55,11729.0,14043.0,2138.0,466260.104
5007935,Sonora - MS,2024,784.0,3854.71,3926.0,4766.0,806.0,209662.79
5007950,Tacuru - MS,2024,284.0,3433.53,787.0,1031.0,298.0,45959.754
5007976,Taquarussu - MS,2024,137.0,3203.49,501.0,606.0,144.0,21215.006
5008008,Terenos - MS,2024,716.0,2803.03,3167.0,3953.0,744.0,117914.012
5008305,Três Lagoas - MS,2024,7090.0,4012.14,45852.0,53898.0,7563.0,2393085.307
5008404,Vicentina - MS,2024,203.0,2979.08,1067.0,1247.0,209.0,41234.493
5100102,Acorizal - MT,2024,202.0,3398.25,539.0,736.0,204.0,23190.439
5100201,Água Boa - MT,2024,2233.0,3275.16,7577.0,10216.0,2336.0,340633.321
5100250,Alta Floresta - MT,2024,3732.0,2946.56,13885.0,18512.0,3848.0,542546.266
5100300,Alto Araguaia - MT,2024,817.0,3159.71,2942.0,3763.0,847.0,121070.503
5100359,Alto Boa Vista - MT,2024,283.0,4103.09,605.0,875.0,284.0,30400.195
5100409,Alto Garças - MT,2024,585.0,4528.81,2801.0,3408.0,609.0,171966.527
5100508,Alto Paraguai - MT,2024,205.0,2753.42,505.0,694.0,208.0,21726.524
5100607,Alto Taquari - MT,2024,517.0,3916.95,2598.0,3129.0,536.0,140429.754
5100805,Apiacás - MT,2024,412.0,2976.56,1098.0,1527.0,417.0,46112.019
5101001,Araguaiana - MT,2024,149.0,2735.44,460.0,583.0,153.0,18147.717
5101209,Araguainha - MT,2024,52.0,2546.66,147.0,183.0,52.0,4804.428
5101258,Araputanga - MT,2024,742.0,3114.63,3605.0,4445.0,783.0,141062.318
5101308,Arenápolis - MT,2024,555.0,2819.02,1499.0,2090.0,566.0,55932.24
5101407,Aripuanã - MT,2024,1059.0,4939.99,5239.0,6378.0,1131.0,327454.663
5101605,Barão de Melgaço - MT,2024,183.0,3386.18,364.0,535.0,186.0,17514.819
5101704,Barra do Bugres - MT,2024,1431.0,3424.99,6233.0,7841.0,1488.0,288311.793
5101803,Barra do Garças - MT,2024,4307.0,3058.47,16911.0,21816.0,4528.0,702176.093
5101852,Bom Jesus do Araguaia - MT,2024,323.0,3588.18,1275.0,1589.0,334.0,63450.736
5101902,Brasnorte - MT,2024,873.0,3387.61,2814.0,3716.0,903.0,140762.011
5102504,Cáceres - MT,2024,3280.0,4487.32,15013.0,18994.0,3433.0,846030.794
5102603,Campinápolis - MT,2024,429.0,3648.16,1030.0,1464.0,443.0,63271.092
5102637,Campo Novo do Parecis - MT,2024,3390.0,3877.69,14048.0,18303.0,3506.0,742469.24
5102678,Campo Verde - MT,2024,3036.0,3542.04,12328.0,16105.0,3184.0,583200.945
5102686,Campos de Júlio - MT,2024,652.0,4016.27,3497.0,4178.0,675.0,194137.299
5102694,Canabrava do Norte - MT,2024,209.0,3687.69,438.0,644.0,212.0,21987.18
5102702,Canarana - MT,2024,1813.0,3327.4,6001.0,8216.0,1866.0,265771.976
5102793,Carlinda - MT,2024,367.0,2838.49,1091.0,1465.0,374.0,43310.648
5102850,Castanheira - MT,2024,273.0,2926.21,624.0,902.0,281.0,29278.789
5103007,Chapada dos Guimarães - MT,2024,1305.0,3088.07,2792.0,4293.0,1341.0,115864.102
5103056,Cláudia - MT,2024,610.0,3208.19,1531.0,2277.0,629.0,71351.754
5103106,Cocalinho - MT,2024,333.0,3456.64,1630.0,1926.0,344.0,66975.362
5103205,Colíder - MT,2024,2023.0,3233.35,8012.0,10304.0,2087.0,324525.904
5103254,Colniza - MT,2024,1089.0,2668.7,3235.0,4369.0,1150.0,121513.414
5103304,Comodoro - MT,2024,1196.0,2864.5,3490.0,4848.0,1234.0,139051.928
5103353,Confresa - MT,2024,2223.0,3367.52,6566.0,8868.0,2282.0,295711.581
5103361,Conquista D'Oeste - MT,2024,165.0,3478.26,451.0,625.0,173.0,23110.127
5103379,Cotriguaçu - MT,2024,353.0,3226.05,1127.0,1462.0,377.0,53104.379
5103403,Cuiabá - MT,2024,57390.0,4319.5,322991.0,393583.0,60665.0,18496186.645
5103437,Curvelândia - MT,2024,185.0,3312.73,483.0,657.0,190.0,23296.716
5103452,Denise - MT,2024,223.0,3272.59,573.0,797.0,224.0,25307.948
5103502,Diamantino - MT,2024,1708.0,3693.96,8229.0,10151.0,1782.0,406373.177
5103601,Dom Aquino - MT,2024,315.0,3430.95,787.0,1135.0,316.0,37915.568
5103700,Feliz Natal - MT,2024,563.0,3317.63,1594.0,2244.0,585.0,72119.412
5103809,Figueirópolis D'Oeste - MT,2024,132.0,3284.05,369.0,497.0,138.0,16638.593
5103858,Gaúcha do Norte - MT,2024,470.0,3524.33,1312.0,1810.0,482.0,62014.555
5103908,General Carneiro - MT,2024,199.0,2986.13,453.0,622.0,206.0,21020.456
5103957,Glória D'Oeste - MT,2024,116.0,3171.14,238.0,336.0,120.0,9679.186
5104104,Guarantã do Norte - MT,2024,1927.0,3000.0,5830.0,7927.0,2004.0,240151.216
5104203,Guiratinga - MT,2024,478.0,3174.07,1082.0,1565.0,492.0,48041.974
5104500,Indiavaí - MT,2024,97.0,3447.87,260.0,337.0,101.0,12592.391
5104526,Ipiranga do Norte - MT,2024,548.0,4082.36,1607.0,2224.0,566.0,85371.044
5104542,Itanhangá - MT,2024,424.0,2945.86,830.0,1276.0,438.0,35686.26
5104559,Itaúba - MT,2024,341.0,3394.24,1089.0,1456.0,355.0,50550.196
5104609,Itiquira - MT,2024,587.0,3502.91,2433.0,3072.0,618.0,112291.216
5104807,Jaciara - MT,2024,1672.0,3309.41,7564.0,9520.0,1735.0,329665.136
5104906,Jangada - MT,2024,235.0,2533.44,635.0,862.0,242.0,21288.04
